Season,GameID,Drive,n.sacks,n.completions,n.incompletions,n.stuffed.runs,n.positive.runs,n.negative.plays,n.fumbles,first.downs.gained,third.downs.converted,takeaway.nonscore,turnover.nonscore,punt.safety,pts.scored,ST.return.yards.net,off.ST.start.pos,off.ST.yards.gained
2011,2012010102,1,0,1,0,0,3,0,0,0,0,0,0,0,7,70,80,150
2011,2012010102,2,0,1,0,0,2,0,0,0,0,0,0,1,0,2,79,4
2011,2012010102,3,0,3,0,1,2,2,0,1,0,0,0,0,3,42,78,96
2011,2012010102,4,0,2,0,0,3,0,0,2,0,0,0,0,3,46,71,89
2011,2012010102,5,0,1,0,0,1,0,0,0,0,0,0,1,0,49,77,98
2011,2012010102,6,0,5,0,1,3,0,0,2,0,0,1,0,0,36,77,95
2011,2012010102,7,0,1,0,0,3,0,0,1,0,0,0,1,0,45,74,90
2011,2012010102,8,0,1,0,1,1,0,0,0,0,0,0,1,0,38,71,76
2011,2012010102,9,0,3,0,0,8,1,0,4,0,0,0,0,7,9,80,89
2011,2012010102,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,62
2011,2012010102,11,0,1,0,0,0,0,0,0,0,0,0,1,0,3,70,6
2011,2012010102,12,0,1,0,1,3,0,0,1,0,0,0,1,0,5,71,10
2011,2012010102,13,0,2,0,0,1,1,0,1,0,0,0,1,0,17,71,34
2011,2012010102,14,0,1,0,0,2,1,0,0,0,0,0,1,0,1,88,2
2011,2012010102,15,0,2,0,0,2,0,0,2,0,0,0,0,7,25,48,73
2011,2012010102,16,1,1,0,0,1,1,0,0,0,0,0,1,0,-4,80,-8
2011,2012010102,17,0,2,0,0,4,0,0,1,0,0,0,0,3,46,60,78
2011,2012010102,18,0,2,0,0,1,0,0,1,0,0,0,1,0,34,79,68
2011,2012010102,19,0,2,0,0,4,0,1,3,0,0,0,0,0,40,80,77
2011,2012010102,20,0,1,0,0,2,0,0,0,0,0,0,0,7,51,60,111
2011,2012010102,21,1,3,0,0,1,1,0,3,0,0,0,0,3,23,80,98
2011,2012010102,22,0,0,0,1,3,2,0,0,0,0,0,1,0,4,80,8
2011,2012010102,23,0,2,0,0,0,0,0,2,0,0,0,0,0,2,80,49
2011,2012010103,1,1,1,0,0,1,1,0,0,0,0,0,1,0,10,80,20
2011,2012010103,2,0,1,0,1,3,0,0,2,0,0,1,0,0,10,66,44
2011,2012010103,3,0,1,0,1,0,1,0,0,0,0,0,1,0,8,68,16
2011,2012010103,4,1,2,0,1,5,2,0,3,0,0,0,1,0,30,80,60
2011,2012010103,5,0,0,0,0,1,0,0,0,0,0,0,1,0,34,96,68
2011,2012010103,6,1,4,0,0,3,2,0,2,1,0,1,0,0,45,42,60
2011,2012010103,7,0,1,0,1,4,1,0,3,0,0,0,0,3,26,65,83
2011,2012010103,8,0,2,0,1,2,1,0,1,0,0,0,1,0,-1,82,-2
2011,2012010103,9,0,2,0,0,1,0,0,1,1,0,0,0,3,45,67,85
2011,2012010103,10,0,4,0,0,0,0,0,2,0,0,0,0,3,19,72,90
2011,2012010103,11,0,3,0,0,5,0,0,4,1,0,0,0,3,29,77,95
2011,2012010103,12,0,0,0,0,2,0,0,0,0,0,0,0,0,43,66,51
2011,2012010103,13,0,2,0,0,3,0,0,2,0,0,0,0,7,7,43,50
2011,2012010103,14,1,2,0,0,2,1,0,2,0,0,0,0,3,49,77,95
2011,2012010103,15,0,1,0,1,1,0,0,0,0,0,0,1,0,30,79,60
2011,2012010103,16,0,2,0,0,0,1,1,0,0,0,0,1,0,24,78,48
2011,2012010103,17,0,2,0,0,0,1,1,1,0,0,0,0,0,42,59,52
2011,2012010103,18,0,1,0,2,0,1,0,1,0,0,0,1,0,23,43,46
2011,2012010103,19,0,1,0,1,3,1,1,2,0,0,0,0,0,39,85,63
2011,2012010103,20,0,1,0,0,0,0,0,1,0,0,0,1,0,13,61,26
2011,2012010103,21,0,1,0,0,4,0,0,1,0,0,0,1,0,0,89,0
2011,2012010103,22,0,5,0,0,0,0,1,4,0,1,1,0,0,5,76,57
2011,2012010104,1,0,4,0,0,0,0,0,3,0,0,0,1,0,10,92,20
2011,2012010104,2,1,4,0,0,8,1,0,6,2,0,0,0,7,4,90,94
2011,2012010104,3,1,0,0,0,1,1,0,0,0,0,0,1,0,-7,80,-14
2011,2012010104,4,0,1,0,0,1,0,0,0,0,0,0,1,0,45,65,90
2011,2012010104,5,0,3,0,0,5,0,0,3,1,0,0,0,3,21,72,90
2011,2012010104,6,0,1,0,1,0,1,0,0,0,0,0,1,0,36,74,72
2011,2012010104,7,1,2,0,0,0,1,0,0,0,0,0,1,0,5,54,10
2011,2012010104,8,1,1,0,2,1,1,1,2,0,0,0,0,0,33,97,72
2011,2012010104,9,0,2,0,0,3,1,0,1,0,0,0,0,7,1,33,34
2011,2012010104,10,0,3,0,1,1,1,0,2,0,0,0,0,3,52,80,98
2011,2012010104,11,0,3,0,0,1,0,0,1,0,0,0,0,3,43,80,98
2011,2012010104,12,0,1,0,1,2,1,0,1,0,0,0,0,3,37,80,98
2011,2012010104,13,1,1,0,0,0,1,0,0,0,0,0,1,0,34,80,68
2011,2012010104,14,0,0,0,1,0,1,0,0,0,0,0,1,0,27,68,54
2011,2012010104,15,0,2,0,0,1,0,0,1,0,0,0,0,3,33,77,95
2011,2012010104,16,1,3,0,0,7,1,0,4,1,0,0,0,3,22,80,98
2011,2012010104,17,0,2,0,2,1,1,0,1,0,0,0,1,0,34,80,68
2011,2012010104,18,0,0,0,0,2,0,0,0,0,0,0,1,0,58,87,116
2011,2012010104,19,0,0,0,0,0,0,0,0,0,0,0,1,0,32,57,64
2011,2012010104,20,0,2,0,0,1,0,0,0,0,0,0,1,0,1,95,2
2011,2012010104,21,0,3,0,0,2,0,0,2,1,0,0,0,7,5,56,61
2011,2012010104,22,1,1,0,1,0,2,0,1,0,0,0,1,0,10,80,20
2011,2012010104,23,0,0,0,0,4,0,1,0,0,0,0,0,0,36,86,55
2011,2012010104,24,0,5,0,0,0,1,0,2,0,0,0,0,6,2,36,38
2011,2012010104,25,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,44,-1
2011,2012010105,1,0,2,0,1,7,0,0,4,1,0,1,0,0,1,71,71
2011,2012010105,2,0,0,0,0,2,0,0,0,0,0,0,1,0,43,99,86
2011,2012010105,3,0,3,0,0,3,1,0,1,0,0,0,0,7,23,35,58
2011,2012010105,4,0,4,0,1,5,1,0,4,0,0,0,0,3,48,84,102
2011,2012010105,5,2,0,0,0,2,0,1,1,0,0,0,0,0,36,71,57
2011,2012010105,6,0,1,0,0,1,0,0,0,0,0,1,0,0,-1,36,8
2011,2012010105,7,0,0,0,0,1,0,0,1,0,0,0,1,0,56,72,112
2011,2012010105,8,0,1,0,1,0,0,0,0,0,0,0,1,0,4,80,8
2011,2012010105,9,0,3,0,0,5,0,0,4,0,0,0,0,3,25,68,86
2011,2012010105,10,1,3,0,0,0,1,0,1,0,0,0,0,0,25,80,49
2011,2012010105,11,0,6,0,0,4,0,0,4,1,0,0,0,3,20,80,98
2011,2012010105,12,0,0,0,0,2,0,0,1,0,0,0,0,3,32,71,89
2011,2012010105,13,0,0,0,0,1,0,0,0,0,0,0,0,0,3,95,7
2011,2012010105,14,0,0,0,0,0,1,0,0,0,0,0,0,3,47,19,37
2011,2012010105,15,1,2,0,0,2,1,1,2,0,0,0,1,0,39,80,78
2011,2012010105,16,1,1,0,0,2,1,0,1,0,0,0,1,0,8,86,16
2011,2012010105,17,1,3,0,1,3,0,1,2,0,0,0,0,0,46,77,83
2011,2012010105,18,0,2,0,1,3,0,0,1,0,0,0,0,3,39,46,64
2011,2012010105,19,0,7,0,0,0,0,0,4,0,0,0,0,7,12,82,94
2011,2012010105,20,0,0,0,0,4,2,0,1,0,0,0,0,0,-1,80,39
2011,2012010106,1,0,1,0,1,0,1,0,0,0,0,0,1,0,41,74,82
2011,2012010106,2,0,2,0,1,2,0,0,1,0,0,0,1,0,28,92,56
2011,2012010106,3,1,0,0,0,3,1,0,1,0,0,0,1,0,11,68,22
2011,2012010106,4,0,3,0,0,2,0,0,1,0,0,0,0,7,74,96,170
2011,2012010106,5,1,1,0,0,1,1,0,0,0,0,0,1,0,-7,82,-14
2011,2012010106,6,0,3,0,0,4,0,0,4,1,0,0,0,7,5,68,73
2011,2012010106,7,1,1,0,1,0,2,0,0,0,0,0,1,0,-8,85,-16
2011,2012010106,8,0,2,0,1,3,2,1,2,0,0,1,0,0,40,48,66
2011,2012010106,9,0,4,0,0,1,1,0,2,0,0,0,1,0,36,70,72
2011,2012010106,10,0,5,0,0,3,0,0,4,0,0,0,0,7,10,80,90
2011,2012010106,11,0,4,0,0,1,1,0,1,0,0,1,0,0,52,76,94
2011,2012010106,12,0,2,0,0,3,0,0,1,0,0,0,1,0,5,83,10
2011,2012010106,13,0,6,0,0,3,0,0,4,0,0,0,0,7,34,94,128
2011,2012010106,14,1,0,0,0,1,1,0,0,0,0,0,1,0,-5,69,-10
2011,2012010106,15,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,75,12
2011,2012010106,16,0,2,0,0,1,0,1,0,0,0,1,0,0,-1,44,8
2011,2012010106,17,1,5,0,0,1,1,0,3,0,0,1,0,0,10,64,64
2011,2012010106,18,0,2,0,1,0,0,0,0,0,0,0,1,0,5,90,10
2011,2012010106,19,0,2,0,0,1,0,0,1,0,0,0,0,7,6,26,32
2011,2012010106,20,1,2,0,1,2,1,0,2,0,0,0,0,3,28,75,93
2011,2012010106,21,1,0,0,0,0,1,0,0,0,0,0,1,0,8,78,16
2011,2012010106,22,0,2,0,1,1,0,0,0,0,0,0,0,7,4,45,49
2011,2012010106,23,1,5,0,0,0,0,1,1,0,0,0,0,0,3,82,31
2011,2012010106,24,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,43,-2
2011,2012010107,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-5,80,-10
2011,2012010107,2,0,0,0,0,2,0,0,0,0,0,0,1,0,20,80,40
2011,2012010107,3,0,1,0,0,1,0,0,1,0,0,0,0,3,35,47,66
2011,2012010107,4,0,3,0,1,2,0,0,2,0,0,0,1,0,8,80,16
2011,2012010107,5,0,1,0,2,0,0,0,1,0,0,0,1,0,39,83,78
2011,2012010107,6,0,2,0,0,1,0,0,1,0,0,0,1,0,21,94,42
2011,2012010107,7,0,5,0,1,0,2,0,3,0,0,0,1,0,48,81,96
2011,2012010107,8,0,0,0,0,2,0,0,1,0,0,0,0,0,38,80,57
2011,2012010107,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,72,0
2011,2012010107,10,0,1,0,1,4,1,0,3,0,0,1,0,0,2,70,54
2011,2012010107,11,0,6,0,0,2,0,0,4,0,0,0,0,7,7,65,72
2011,2012010107,12,0,4,0,0,0,0,0,2,0,0,1,0,0,48,80,93
2011,2012010107,13,1,0,0,0,0,0,1,0,0,1,1,0,0,3,65,3
2011,2012010107,14,0,3,0,0,0,1,0,1,0,0,0,0,0,2,17,4
2011,2012010107,15,0,4,0,0,4,0,0,2,0,0,0,0,7,15,80,95
2011,2012010107,16,0,5,0,1,3,1,0,4,1,0,0,0,3,20,74,92
2011,2012010107,17,0,4,0,1,3,0,0,3,1,0,0,0,3,27,80,98
2011,2012010107,18,0,3,0,0,0,1,0,1,0,0,0,0,7,62,80,142
2011,2012010107,19,1,0,0,0,1,2,0,1,0,0,0,1,0,-9,80,-18
2011,2012010107,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,12
2011,2012010107,21,0,0,0,0,1,0,0,0,0,0,0,1,0,11,70,22
2011,2012010107,22,0,4,0,1,1,1,0,2,0,0,0,0,7,4,65,69
2011,2012010107,23,0,0,0,0,1,0,0,0,0,0,1,0,0,10,67,17
2011,2012010107,24,0,0,0,0,6,0,0,2,0,0,0,0,7,15,40,55
2011,2012010107,25,0,2,0,0,1,0,1,1,1,0,0,0,0,8,73,33
2011,2012010109,1,0,1,0,0,1,1,0,0,0,0,0,1,0,31,75,62
2011,2012010109,2,0,1,0,0,1,0,1,0,0,0,0,0,0,49,61,51
2011,2012010109,3,0,2,0,2,2,0,0,2,0,0,0,0,3,26,49,67
2011,2012010109,4,0,0,0,0,1,0,0,0,0,0,0,1,0,58,30,116
2011,2012010109,5,1,1,0,1,1,2,0,1,0,0,0,1,0,-3,75,-6
2011,2012010109,6,0,0,0,0,1,0,1,0,0,0,0,0,0,3,86,5
2011,2012010109,7,0,0,0,0,2,0,0,1,0,0,0,0,7,5,18,23
2011,2012010109,8,1,3,0,0,3,1,1,3,0,0,0,0,7,22,90,112
2011,2012010109,9,0,0,0,1,0,1,0,0,0,0,0,0,-6,22,80,17
2011,2012010109,10,0,1,0,0,1,0,0,0,0,0,0,1,0,5,75,10
2011,2012010109,11,1,0,0,0,1,1,0,0,0,0,0,1,0,-4,79,-8
2011,2012010109,12,0,3,0,3,2,3,0,2,0,0,1,0,0,38,55,63
2011,2012010109,13,1,0,0,1,0,2,0,0,0,0,0,1,0,-8,62,-16
2011,2012010109,14,0,3,0,0,2,0,0,2,0,0,0,0,3,26,79,97
2011,2012010109,15,0,1,0,0,1,0,0,0,0,0,0,0,0,2,86,73
2011,2012010109,16,1,1,0,0,0,2,0,0,0,0,0,1,0,8,80,16
2011,2012010109,17,0,0,0,0,2,0,0,1,0,0,0,0,0,1,64,21
2011,2012010109,18,1,1,0,1,0,2,0,0,0,0,0,1,0,-10,57,-20
2011,2012010109,19,0,2,0,1,1,2,0,0,0,0,0,1,0,17,80,34
2011,2012010109,20,1,1,0,1,1,2,0,1,0,0,0,1,0,-6,75,-12
2011,2012010109,21,0,1,0,1,1,1,0,1,0,0,0,1,0,11,79,22
2011,2012010109,22,1,7,0,1,3,2,1,3,0,0,0,0,3,27,74,92
2011,2012010109,23,0,3,0,2,0,1,0,2,0,0,0,1,0,2,80,4
2011,2012010109,24,0,0,0,1,0,0,0,0,0,0,0,0,0,20,94,20
2011,2012010109,25,1,0,0,0,0,1,1,0,0,0,0,0,0,29,20,26
2011,2012010109,26,0,0,0,1,5,2,0,0,0,0,0,1,0,49,71,98
2011,2012010109,27,0,5,0,0,0,0,0,2,1,0,0,0,0,1,94,41
2011,2012010109,28,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,70,39
2011,2012010110,1,0,3,0,3,5,3,0,4,0,0,0,0,7,1,80,81
2011,2012010110,2,1,0,0,0,2,1,0,0,0,0,0,1,0,-9,80,-18
2011,2012010110,3,0,2,0,1,2,1,0,2,0,0,0,0,7,17,53,70
2011,2012010110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,83,48
2011,2012010110,5,0,1,0,0,0,0,0,0,0,0,0,0,7,48,48,96
2011,2012010110,6,1,2,0,1,1,1,1,1,0,0,0,0,0,30,80,46
2011,2012010110,7,0,0,0,2,5,1,0,1,0,0,0,0,7,1,30,31
2011,2012010110,8,0,0,0,0,1,0,0,0,0,0,0,0,-6,26,80,30
2011,2012010110,9,0,2,0,0,3,1,1,1,0,0,0,1,0,51,69,102
2011,2012010110,10,0,0,0,0,2,0,0,0,0,0,0,0,7,81,86,167
2011,2012010110,11,1,7,0,0,0,1,1,4,0,0,0,0,7,2,80,82
2011,2012010110,12,0,3,0,0,2,0,0,0,0,0,0,0,0,2,80,33
2011,2012010110,13,0,1,0,0,1,0,0,1,0,0,0,1,0,6,80,12
2011,2012010110,14,0,2,0,0,2,0,0,1,0,0,0,1,0,5,95,10
2011,2012010110,15,0,5,0,2,1,3,1,3,0,0,0,0,3,41,76,94
2011,2012010110,16,0,1,0,0,0,0,0,1,0,0,0,0,-6,40,80,58
2011,2012010110,17,0,1,0,1,1,1,0,1,0,0,0,1,0,5,80,10
2011,2012010110,18,0,8,0,0,1,0,0,4,0,0,0,0,6,2,77,79
2011,2012010110,19,0,0,0,0,5,0,1,3,0,0,0,0,0,2,47,48
2011,2012010110,20,0,2,0,0,0,0,0,0,0,0,1,0,0,13,98,21
2011,2012010110,21,0,0,0,0,3,0,0,0,0,0,0,0,3,20,10,28
2011,2012010110,22,0,2,0,0,2,0,0,1,0,0,0,0,0,23,80,50
2011,2012010110,23,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,32,-4
2011,2012010112,1,0,4,0,1,3,0,0,3,1,0,1,0,0,48,78,96
2011,2012010112,2,0,1,0,1,4,0,0,2,0,0,0,0,7,18,62,80
2011,2012010112,3,0,0,0,1,1,1,0,0,0,0,0,1,0,3,80,6
2011,2012010112,4,1,0,0,0,1,1,0,0,0,0,0,1,0,-8,92,-16
2011,2012010112,5,0,2,0,0,3,0,0,2,0,0,0,0,7,8,33,41
2011,2012010112,6,0,1,0,0,2,0,0,0,0,0,0,0,0,34,87,60
2011,2012010112,7,0,2,0,0,0,0,0,0,0,0,0,0,7,28,34,62
2011,2012010112,8,1,0,0,0,2,2,0,0,0,0,0,1,0,-11,83,-22
2011,2012010112,9,1,2,0,0,2,2,0,3,0,0,0,0,3,36,90,107
2011,2012010112,10,0,0,0,2,1,1,1,1,0,0,0,1,0,20,80,40
2011,2012010112,11,0,1,0,1,0,1,0,0,0,0,0,1,0,6,66,12
2011,2012010112,12,0,0,0,1,1,0,0,0,0,0,0,1,0,3,80,6
2011,2012010112,13,0,3,0,0,2,0,1,1,0,1,1,0,3,42,56,74
2011,2012010112,14,0,2,0,0,0,0,0,0,0,0,0,1,0,26,80,52
2011,2012010112,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,62
2011,2012010112,16,0,0,0,1,2,0,0,1,0,0,0,1,0,2,91,4
2011,2012010112,17,1,1,0,1,3,2,0,2,1,0,0,1,0,-8,91,-16
2011,2012010112,18,0,3,0,0,2,1,0,2,0,0,0,0,3,49,73,91
2011,2012010112,19,0,5,0,1,1,1,0,2,0,0,0,0,7,14,82,96
2011,2012010112,20,0,3,0,1,2,1,0,2,0,0,0,0,3,48,75,93
2011,2012010112,21,0,1,0,0,3,0,0,1,0,0,0,1,0,6,85,12
2011,2012010112,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,-29
2011,2012010112,23,0,0,0,3,2,2,0,1,0,0,0,0,7,1,13,14
2011,2012010112,24,0,3,0,1,0,1,0,2,0,0,0,0,7,15,69,84
2011,2012010112,25,0,0,0,1,0,1,0,1,0,NA,NA,0,7,1,36,37
2011,2012010112,26,1,1,0,0,1,1,0,0,0,0,0,1,0,-7,80,-14
2011,2012010112,27,1,1,0,0,0,1,0,1,0,0,1,0,0,43,54,57
2011,2012010112,28,0,0,0,0,3,2,0,1,0,0,0,0,0,-1,60,NA
2011,2012010113,1,0,2,0,0,3,1,0,2,1,0,0,1,0,28,80,56
2011,2012010113,2,0,0,0,1,2,0,0,0,0,0,0,1,0,6,89,12
2011,2012010113,3,0,1,0,0,2,0,0,1,0,0,1,0,0,44,58,76
2011,2012010113,4,0,0,0,0,1,1,0,0,0,0,0,1,0,40,66,80
2011,2012010113,5,1,3,0,0,7,1,0,5,0,0,0,0,7,21,90,111
2011,2012010113,6,0,2,0,1,7,2,1,4,1,0,0,0,0,14,80,79
2011,2012010113,7,0,1,0,0,3,0,0,1,0,0,0,1,0,12,85,24
2011,2012010113,8,0,1,0,0,2,0,0,1,0,0,0,1,0,5,86,10
2011,2012010113,9,0,0,0,1,2,1,0,0,0,0,0,1,0,7,82,14
2011,2012010113,10,0,0,0,0,6,0,0,2,0,0,0,1,0,36,74,72
2011,2012010113,11,0,3,0,0,0,1,0,0,0,0,0,0,0,2,80,46
2011,2012010113,12,0,1,0,1,5,2,0,2,0,0,0,1,0,41,80,82
2011,2012010113,13,0,0,0,1,1,1,0,0,0,0,0,0,3,38,20,38
2011,2012010113,14,0,3,0,0,1,0,0,1,0,0,0,1,0,2,80,4
2011,2012010113,15,0,0,0,0,5,0,0,2,0,0,0,1,0,12,84,24
2011,2012010113,16,0,0,0,0,1,0,0,0,0,0,0,1,0,15,79,30
2011,2012010113,17,1,0,0,1,8,2,0,2,0,0,0,1,0,-9,81,-18
2011,2012010113,18,0,0,0,1,2,1,0,0,0,0,0,1,0,3,97,6
2011,2012010113,19,0,0,0,0,3,0,0,0,0,0,0,1,0,1,49,2
2011,2012010113,20,0,2,0,2,1,3,0,2,0,0,0,1,0,11,89,22
2011,2012010113,21,1,0,0,0,1,1,0,1,0,0,0,1,0,44,80,88
2011,2012010113,22,0,0,0,2,1,1,0,0,0,0,0,1,0,8,63,16
2011,2012010113,23,0,2,0,0,0,0,0,1,0,0,0,0,0,1,84,33
2011,2012010113,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,57,13
2011,2012010114,1,0,1,0,0,1,0,0,2,0,0,0,0,0,5,80,31
2011,2012010114,2,0,2,0,0,9,0,0,4,1,0,0,0,7,3,95,98
2011,2012010114,3,0,4,0,2,4,0,0,3,0,0,0,0,7,38,81,119
2011,2012010114,4,0,3,0,0,2,0,0,1,0,0,0,1,0,5,81,10
2011,2012010114,5,0,2,0,1,2,1,0,4,0,0,0,0,7,1,80,81
2011,2012010114,6,0,3,0,0,3,0,0,2,0,0,0,0,3,52,80,98
2011,2012010114,7,0,0,0,0,0,1,0,0,0,0,0,0,7,2,2,4
2011,2012010114,8,0,3,0,0,3,0,0,3,0,0,0,0,3,43,80,97
2011,2012010114,9,0,4,0,0,1,0,0,2,1,0,0,0,3,51,80,98
2011,2012010114,10,0,4,0,0,0,0,0,3,0,0,0,0,0,2,80,44
2011,2012010114,11,0,1,0,0,2,0,0,1,0,0,0,0,3,27,94,112
2011,2012010114,12,0,5,0,1,3,0,0,3,0,0,0,0,7,13,66,79
2011,2012010114,13,0,6,0,0,3,2,0,4,2,0,0,0,3,32,80,98
2011,2012010114,14,0,1,0,1,5,0,0,1,0,0,1,0,0,44,72,90
2011,2012010114,15,0,2,0,0,1,0,0,1,0,0,0,0,7,15,65,80
2011,2012010114,16,0,3,0,0,2,1,0,1,0,0,0,0,7,43,99,142
2011,2012010114,17,0,3,0,1,0,0,0,3,0,0,0,0,0,5,76,47
2011,2012010114,18,0,0,0,2,3,2,0,2,0,0,1,0,0,-1,75,51
2011,2012010114,19,0,2,0,0,0,0,0,1,0,0,0,0,0,6,76,45
2011,2012010115,1,0,1,0,0,1,0,0,0,0,0,0,1,0,34,64,68
2011,2012010115,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,72,0
2011,2012010115,3,0,2,0,1,3,0,0,2,1,0,0,1,0,8,96,16
2011,2012010115,4,0,1,0,1,5,1,0,2,2,0,0,0,7,1,81,82
2011,2012010115,5,2,5,0,1,4,5,0,4,0,0,0,0,3,43,80,98
2011,2012010115,6,0,1,0,0,0,0,1,0,0,0,0,0,0,30,80,30
2011,2012010115,7,1,0,0,1,1,2,0,1,0,0,0,0,0,49,20,42
2011,2012010115,8,1,0,0,0,1,1,0,0,0,0,0,1,0,46,38,92
2011,2012010115,9,0,0,0,0,2,0,0,0,0,0,0,1,0,1,88,2
2011,2012010115,10,0,3,0,2,0,2,0,1,0,0,0,0,3,41,31,49
2011,2012010115,11,0,4,0,1,0,3,0,1,0,0,0,1,0,3,80,6
2011,2012010115,12,1,2,0,0,0,1,0,0,0,0,0,1,0,6,80,12
2011,2012010115,13,1,3,0,0,0,1,1,1,0,0,0,0,0,42,66,56
2011,2012010115,14,0,0,0,1,2,1,0,1,0,0,0,1,0,38,71,76
2011,2012010115,15,0,0,0,0,3,0,0,1,0,0,0,0,7,48,74,122
2011,2012010115,16,0,6,0,0,2,0,0,4,0,0,0,0,7,13,80,93
2011,2012010115,17,0,4,0,1,5,1,0,5,0,0,1,0,0,24,80,98
2011,2012010115,18,0,2,0,1,2,0,0,2,1,0,0,0,3,43,80,98
2011,2012010115,19,0,1,0,0,1,0,0,0,0,0,0,1,0,4,80,8
2011,2012010115,20,0,0,0,0,1,0,0,0,0,0,0,0,0,33,67,41
2011,2012010115,21,0,0,0,1,0,1,0,0,0,0,0,0,3,26,12,30
2011,2012010115,22,0,0,0,0,1,1,0,0,0,0,0,1,0,13,79,26
2011,2012010115,23,0,1,0,0,0,0,0,0,0,0,0,0,7,61,61,122
2011,2012010115,24,0,1,0,0,2,0,0,1,0,0,0,1,0,25,78,50
2011,2012010115,25,0,0,0,0,4,0,0,1,0,0,0,1,0,33,79,66
2011,2012010115,26,0,1,0,0,0,0,0,0,0,0,0,1,0,7,83,14
2011,2012010115,27,0,1,0,1,2,1,0,0,0,0,0,1,0,39,72,78
2011,2012010115,28,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,91,-1
2011,2012010115,29,0,0,0,1,0,1,0,0,0,0,0,1,0,13,60,26
2011,2012010115,30,0,4,0,2,6,1,0,4,1,0,0,0,3,28,81,99
2012,2012090500,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,84,10
2012,2012090500,2,1,0,0,0,1,1,0,0,0,0,0,1,0,27,76,54
2012,2012090500,3,0,4,0,0,4,1,1,3,0,0,0,0,0,1,87,59
2012,2012090500,4,0,3,0,0,2,2,0,1,0,0,1,0,0,37,66,66
2012,2012090500,5,1,3,0,0,2,1,0,1,0,0,0,1,0,46,63,92
2012,2012090500,6,0,1,0,1,1,2,0,1,0,0,0,0,0,2,80,22
2012,2012090500,7,0,0,0,2,0,2,0,0,0,0,0,0,3,22,1,19
2012,2012090500,8,0,2,0,1,2,2,0,1,0,0,0,1,0,9,80,18
2012,2012090500,9,0,0,0,1,1,0,0,0,0,0,0,1,0,50,84,100
2012,2012090500,10,0,5,0,0,1,1,0,2,0,0,0,0,7,10,73,83
2012,2012090500,11,1,0,0,0,1,1,0,0,0,0,0,0,0,2,70,48
2012,2012090500,12,0,4,0,0,3,0,0,3,0,0,0,0,7,40,80,120
2012,2012090500,13,0,6,0,0,3,0,0,4,0,0,0,0,7,10,89,99
2012,2012090500,14,1,2,0,0,3,1,0,2,0,0,0,0,3,33,80,98
2012,2012090500,15,1,1,0,1,1,1,0,1,0,0,0,1,0,-5,82,-10
2012,2012090500,16,0,5,0,0,4,5,0,4,0,0,0,0,7,34,82,116
2012,2012090500,17,0,6,0,0,2,0,0,3,2,0,0,0,7,9,79,88
2012,2012090500,18,0,1,0,1,2,3,0,0,0,0,0,0,0,-1,74,38
2012,2012090900,1,1,0,0,0,1,2,0,0,0,0,0,1,0,21,84,42
2012,2012090900,2,0,1,0,1,0,1,0,0,0,0,0,1,0,45,50,90
2012,2012090900,3,0,0,0,0,0,0,0,0,0,0,0,0,-6,4,97,4
2012,2012090900,4,0,1,0,3,2,1,0,3,0,0,0,0,7,1,80,81
2012,2012090900,5,0,2,0,1,1,1,0,1,0,0,0,1,0,33,80,66
2012,2012090900,6,0,0,0,0,1,0,0,0,0,0,0,1,0,35,80,70
2012,2012090900,7,1,0,0,0,2,0,1,0,0,0,0,1,0,41,56,82
2012,2012090900,8,0,7,0,1,2,1,0,5,1,0,0,0,7,3,95,98
2012,2012090900,9,0,1,0,0,0,0,0,1,0,0,0,0,0,17,80,34
2012,2012090900,10,0,3,0,1,2,1,0,2,0,0,0,0,3,35,63,81
2012,2012090900,11,0,2,0,0,2,0,0,4,0,0,0,0,7,18,77,95
2012,2012090900,12,0,4,0,1,1,1,0,3,0,0,0,0,7,1,72,73
2012,2012090900,13,0,4,0,0,0,0,0,2,0,0,1,0,0,37,78,96
2012,2012090900,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,48
2012,2012090900,15,0,0,0,0,1,0,0,0,0,0,0,1,0,22,80,44
2012,2012090900,16,0,1,0,0,3,0,0,1,0,0,0,0,7,6,55,61
2012,2012090900,17,0,0,0,0,0,0,1,0,0,1,1,0,0,12,NA,NA
2012,2012090900,18,0,1,0,1,0,1,0,0,0,0,0,0,3,26,12,30
2012,2012090900,19,0,4,0,2,1,1,0,4,1,0,0,0,0,35,80,105
